Tm,Week,Percent Capacity,Year,Away Team Wins,Home Team Wins,Time,International
DEN,6,1.0078292282430212,2017,0,3,0,0
HOU,6,0.9943921351426198,2017,0,2,0,0
JAX,6,0.8289159468144698,2017,3,3,0,0
KC,6,1.0075638609715243,2017,3,5,0,0
LV,6,0.9755249121429973,2017,1,2,0,0
MIN,6,1.002895506713675,2017,4,3,0,0
NO,6,0.9987569664517539,2017,3,2,0,0
NYJ,6,0.9401454545454545,2017,3,3,0,0
TEN,6,0.9239980909130353,2017,2,2,0,0
WAS,6,0.9215609756097561,2017,0,2,0,0
BUF,7,0.9574488883923584,2017,2,3,0,0
CHI,7,0.9960325203252033,2017,4,2,0,0
CLE,7,0.8758731147395115,2017,3,0,0,0
GB,7,0.9624145086627128,2017,3,4,0,0
IND,7,0.9418507462686567,2017,3,2,0,0
LAC,7,0.9402962962962963,2017,3,2,0,0
LAR,7,0.9831466666666666,2017,3,4,0,1
LV,7,0.9827497011969959,2017,5,2,0,0
MIA,7,0.9953923399565258,2017,3,3,0,0
MIN,7,1.0014402520441077,2017,3,4,0,0
NE,7,0.9857696509000583,2017,3,4,0,0
NYG,7,0.9518424242424243,2017,3,1,0,0
PHI,7,1.0,2017,3,5,0,0
PIT,7,0.9555994152046784,2017,2,4,0,0
SF,7,1.0238394160583941,2017,2,0,0,0
BAL,8,0.9915502478593962,2017,4,3,0,0
BUF,8,0.9719444754776003,2017,3,4,0,0
CIN,8,0.8837823399221553,2017,2,2,0,0
CLE,8,0.9898266666666666,2017,5,0,0,1
DET,8,0.9997384615384616,2017,5,3,0,0
KC,8,1.0020545435510888,2017,3,5,0,0
NE,8,0.9857696509000583,2017,3,5,0,0
NO,8,0.9997814446508578,2017,3,4,0,0
NYJ,8,0.9401454545454545,2017,3,3,0,0
PHI,8,1.0,2017,0,6,0,0
SEA,8,1.0003623188405797,2017,3,4,0,0
TB,8,0.8458060042185559,2017,4,2,0,0
WAS,8,0.9564390243902439,2017,3,3,0,0
CAR,9,0.991678576675972,2017,4,5,0,0
DAL,9,1.1659125,2017,6,4,0,0
GB,9,0.952530052430594,2017,3,4,0,0
HOU,9,0.9929243976737746,2017,2,3,0,0
JAX,9,0.8950735575930894,2017,3,4,0,0
MIA,9,0.9971374337935891,2017,3,4,0,0
NO,9,0.9988116052890395,2017,2,5,0,0
NYG,9,0.9318424242424242,2017,5,1,0,0
NYJ,9,0.9401454545454545,2017,5,3,0,0
PHI,9,1.0,2017,3,7,0,0
SEA,9,0.9989420289855072,2017,3,5,0,0
SF,9,1.0238394160583941,2017,3,0,0,0
TEN,9,0.9736632775552116,2017,4,4,0,0
ARI,10,1.0195425867507886,2017,5,4,0,0
ATL,10,1.038887323943662,2017,5,4,0,0
BUF,10,0.942646073064462,2017,6,5,0,0
CAR,10,0.972257469913313,2017,4,6,0,0
CHI,10,0.9965040650406504,2017,4,3,0,0
DEN,10,1.0091297208538588,2017,6,3,0,0
DET,10,0.9945538461538461,2017,0,4,0,0
IND,10,0.9872537313432835,2017,6,3,0,0
JAX,10,0.8967687726642884,2017,3,5,0,0
LAR,10,0.7650604712809207,2017,3,6,0,0
SF,10,1.0238394160583941,2017,1,0,0,0
TB,10,0.8366465370279407,2017,4,2,0,0
TEN,10,0.9752541833591253,2017,3,5,0,0
WAS,10,0.9082439024390244,2017,6,4,0,0
CHI,11,0.9859349593495935,2017,5,3,0,0
CLE,11,0.8453530275392623,2017,6,0,0,0
DAL,11,1.1655875,2017,8,5,0,0
DEN,11,0.9945090311986864,2017,3,3,0,0
GB,11,0.9570732186490833,2017,4,5,0,0
HOU,11,0.9925228468568263,2017,4,3,0,0
LAC,11,0.9264814814814815,2017,5,3,0,0
LV,11,0.9320120481927711,2017,7,4,0,1
MIA,11,0.9963720417597893,2017,3,4,0,0
MIN,11,1.0023104043207562,2017,7,7,0,0
NO,11,0.999043820347503,2017,4,7,0,0
NYG,11,0.9256121212121212,2017,6,1,0,0
PIT,11,0.8874707602339181,2017,6,7,0,0
SEA,11,1.0003768115942029,2017,5,6,0,0
ARI,12,1.0077444794952681,2017,7,4,0,0
ATL,12,1.0005070422535212,2017,4,6,0,0
BAL,12,0.9908320189274448,2017,4,5,0,0
CIN,12,0.7892848965885675,2017,0,4,0,0
DAL,12,1.16265,2017,4,5,0,0
DET,12,1.0248153846153847,2017,8,6,0,0
IND,12,0.9284626865671641,2017,6,3,0,0
KC,12,0.9805407244556114,2017,5,6,0,0
LAR,12,0.790217543680783,2017,8,7,0,0
LV,12,0.9620564782275184,2017,3,4,0,0
NE,12,0.9857696509000583,2017,4,8,0,0
NYJ,12,0.9401454545454545,2017,7,4,0,0
PHI,12,1.0,2017,3,9,0,0
PIT,12,0.9085818713450292,2017,5,8,0,0
SF,12,1.0238540145985402,2017,6,1,0,0
WAS,12,0.8928048780487805,2017,2,4,0,0
ARI,13,1.009242902208202,2017,8,5,0,0
ATL,13,1.0026056338028169,2017,9,7,0,0
BAL,13,0.9928458765209554,2017,6,6,0,0
BUF,13,0.9565830633448776,2017,9,6,0,0
CHI,13,0.996780487804878,2017,1,3,0,0
CIN,13,0.8552087308250019,2017,9,5,0,0
DAL,13,1.1464,2017,5,5,0,0
GB,13,0.9538684446409057,2017,4,5,0,0
JAX,13,0.9022524248946019,2017,3,7,0,0
LAC,13,0.9377777777777778,2017,0,5,0,0
LV,13,0.9810371586064185,2017,2,5,0,0
MIA,13,0.9964179652818174,2017,3,4,0,0
NO,13,0.9994945907551087,2017,8,8,0,0
NYJ,13,0.9401454545454545,2017,6,4,0,0
SEA,13,1.001086956521739,2017,10,7,0,0
TEN,13,0.9076551494728317,2017,4,7,0,0
ARI,14,1.0118769716088327,2017,8,5,0,0
ATL,14,1.0262816901408451,2017,9,7,0,0
BUF,14,0.8409954195062004,2017,3,6,0,0
CAR,14,0.984786354468591,2017,10,8,0,0
CIN,14,0.7937418911699611,2017,3,5,0,0
CLE,14,1.0,2017,6,0,0,0
DEN,14,0.9920262725779967,2017,5,3,0,0
HOU,14,0.9942121296039879,2017,2,4,0,0
JAX,14,0.9497774108906513,2017,8,8,0,0
KC,14,0.9744163525963149,2017,6,6,0,0
LAC,14,0.9404814814814815,2017,5,6,0,0
LAR,14,0.8634457797545465,2017,10,9,0,0
MIA,14,1.0033983406300708,2017,10,5,0,0
NYG,14,0.946969696969697,2017,6,2,0,0
PIT,14,0.8782017543859649,2017,7,10,0,0
TB,14,0.8722008726053917,2017,6,4,0,0
BUF,15,0.8686459613451011,2017,6,7,0,0
CAR,15,0.9943900516916666,2017,7,9,0,0
CLE,15,0.8369147721374443,2017,7,0,0,0
DET,15,1.0134153846153846,2017,4,7,0,0
IND,15,0.9464328358208955,2017,4,3,0,0
JAX,15,0.9537574810578142,2017,4,9,0,0
KC,15,0.981613798157454,2017,7,7,0,0
LV,15,0.9877802950568172,2017,7,6,0,0
MIN,15,1.002670467331783,2017,5,10,0,0
NO,15,0.9974046552289367,2017,5,9,0,0
NYG,15,0.9320727272727273,2017,11,2,0,0
PIT,15,1.0025438596491227,2017,10,11,0,0
SEA,15,1.0011159420289855,2017,9,8,0,0
SF,15,1.0238394160583941,2017,8,3,0,0
TB,15,0.9012395619636511,2017,8,4,0,0
WAS,15,0.8661707317073171,2017,6,5,0,0
ARI,16,1.0070977917981072,2017,2,6,0,0
BAL,16,0.9941133393420459,2017,3,8,0,0
CAR,16,0.9545327046629356,2017,4,10,0,0
CHI,16,0.9560325203252032,2017,0,4,0,0
CIN,16,0.7285659772571167,2017,8,5,0,0
DAL,16,1.151875,2017,8,8,0,0
GB,16,0.9588782063088617,2017,11,7,0,0
HOU,16,0.9947659927997785,2017,11,4,0,0
KC,16,0.8548602386934674,2017,6,8,0,0
NE,16,0.9857696509000583,2017,8,11,0,0
NO,16,0.9997268058135723,2017,9,10,0,0
NYJ,16,0.9401454545454545,2017,7,5,0,0
PHI,16,1.0,2017,6,12,0,0
SF,16,1.0238394160583941,2017,10,4,0,0
TEN,16,0.8691696917981574,2017,10,8,0,0
WAS,16,0.888890243902439,2017,5,6,0,0
ATL,17,1.0442394366197183,2017,11,9,0,0
BAL,17,0.9929444569625958,2017,6,9,0,0
DEN,17,0.9974121510673235,2017,9,5,0,0
DET,17,0.9615538461538462,2017,7,8,0,0
IND,17,0.9038358208955224,2017,4,3,0,0
LAC,17,0.9418518518518518,2017,6,8,0,0
LAR,17,0.8427109485516204,2017,5,11,0,0
MIA,17,1.0037504209656185,2017,8,6,0,0
MIN,17,1.00220538594254,2017,5,12,0,0
NE,17,0.9857696509000583,2017,5,12,0,0
NYG,17,0.9244727272727272,2017,7,2,0,0
PHI,17,1.0,2017,8,13,0,0
PIT,17,0.7412865497076023,2017,0,12,0,0
SEA,17,1.0011304347826087,2017,7,9,0,0
TB,17,0.8000231153746136,2017,11,4,0,0
TEN,17,0.9473265551104233,2017,10,8,0,0
ARI,1,0.971813880126183,2018,0,0,0,0
BAL,1,0.9941274222622803,2018,0,0,0,0
CAR,1,0.995525398373115,2018,0,0,0,0
CLE,1,1.0,2018,0,0,0,0
DEN,1,1.0083546798029557,2018,0,0,0,0
DET,1,0.9438769230769231,2018,0,0,2,0
GB,1,0.9612111835561941,2018,0,0,1,0
IND,1,0.8761044776119403,2018,0,0,0,0
LAC,1,0.9389259259259259,2018,0,0,0,0
LV,1,0.9607542322992668,2018,0,0,0,0
MIA,1,0.9978262866240089,2018,0,0,0,0
MIN,1,1.0002700472582702,2018,0,0,0,0
NE,1,0.9857696509000583,2018,0,0,0,0
NO,1,0.9976778494153644,2018,0,0,0,0
NYG,1,0.9453575757575757,2018,0,0,0,0
PHI,1,1.001436864187597,2018,0,0,3,0
ATL,2,1.0215211267605633,2018,1,0,0,0
BUF,2,0.9661909283878897,2018,0,0,0,0
CHI,2,0.9424390243902439,2018,0,0,2,0
CIN,2,0.763458749904602,2018,1,1,3,0
DAL,2,1.1314,2018,0,0,1,0
DEN,2,1.0075008210180625,2018,0,1,0,0
GB,2,0.9634090936997336,2018,0,0,0,0
JAX,2,1.0101565494265752,2018,1,1,0,0
LAR,2,0.8476811908190705,2018,0,1,0,0
NO,2,0.9983335154627909,2018,0,0,0,0
NYJ,2,0.9452363636363637,2018,1,1,0,0
PIT,2,0.9350292397660819,2018,1,0,0,0
SF,2,1.0242919708029197,2018,0,0,0,0
TB,2,0.8170129157155653,2018,1,1,0,0
TEN,2,0.9020725163790984,2018,0,0,0,0
WAS,2,0.6952804878048781,2018,0,1,0,0
ARI,3,0.9804889589905362,2018,1,0,0,0
ATL,3,1.0486901408450704,2018,1,1,0,0
BAL,3,0.9880013519603424,2018,2,1,0,0
CAR,3,0.9638559044705945,2018,2,1,0,0
CLE,3,1.0,2018,1,-1,3,0
DET,3,0.9502923076923077,2018,1,0,1,0
HOU,3,0.9947106064801994,2018,0,0,0,0
JAX,3,0.9436451546330965,2018,1,2,0,0
KC,3,0.9948570979899497,2018,1,2,0,0
LAR,3,0.878675111830451,2018,1,2,0,0
MIA,3,1.005219973670514,2018,0,2,0,0
MIN,3,1.002175380691621,2018,0,0,0,0
PHI,3,1.001436864187597,2018,1,1,0,0
SEA,3,1.0006811594202898,2018,1,0,0,0
TB,3,0.9039700655898755,2018,-1,2,2,0
WAS,3,0.7295975609756098,2018,0,1,0,0
ARI,4,0.9754731861198738,2018,1,0,0,0
ATL,4,1.0138732394366197,2018,2,1,0,0
CHI,4,1.006390243902439,2018,2,2,0,0
DAL,4,1.1269375,2018,1,1,0,0
DEN,4,1.006975369458128,2018,3,2,2,0
GB,4,0.9615795483847203,2018,1,-1,0,0
IND,4,0.8614328358208955,2018,0,1,0,0
JAX,4,0.9633686134614817,2018,1,2,0,0
LAC,4,0.9406296296296296,2018,1,1,0,0
LAR,4,0.9179272815323639,2018,0,3,3,0
LV,4,0.9523699091995648,2018,0,0,0,0
NE,4,0.9857696509000583,2018,3,1,0,0
NYG,4,0.9480363636363637,2018,2,1,0,0
PIT,4,0.9068713450292397,2018,2,0,1,0
TEN,4,0.9981198385953748,2018,2,2,0,0
BUF,5,0.9524354820690426,2018,3,1,0,0
CAR,5,0.9913713652209919,2018,1,2,0,0
CIN,5,0.8045180493016867,2018,3,3,0,0
CLE,5,1.0,2018,3,-1,0,0
DET,5,0.9754615384615385,2018,0,1,0,0
HOU,5,0.9970645250623096,2018,2,1,1,0
KC,5,0.9852517797319933,2018,3,4,0,0
LAC,5,0.9393333333333334,2018,1,2,0,0
NE,5,0.9857696509000583,2018,1,2,3,0
NO,5,0.9975412523221506,2018,2,3,2,0
NYJ,5,0.9452363636363637,2018,2,1,0,0
PHI,5,1.001436864187597,2018,-1,2,0,0
PIT,5,0.9470906432748538,2018,1,-1,0,0
SEA,5,0.9984492753623189,2018,4,2,0,0
SF,5,0.9976204379562044,2018,0,1,0,0
ATL,6,1.023450704225352,2018,2,1,0,0
CIN,6,0.9248874303594596,2018,-1,4,0,0
CLE,6,1.0,2018,3,0,0,0
DAL,6,1.1345875,2018,3,2,0,0
DEN,6,0.9997898193760263,2018,5,2,0,0
GB,6,0.9533527338809691,2018,1,-1,2,0
HOU,6,0.9919412905012462,2018,2,2,0,0
LV,6,0.9874651162790697,2018,2,1,0,1
MIA,6,1.0071181459143372,2018,3,3,0,0
MIN,6,1.0021903833170804,2018,1,-1,0,0
NE,6,0.9857696509000583,2018,5,3,1,0
NYG,6,0.9353575757575757,2018,2,1,3,0
NYJ,6,0.9452363636363637,2018,1,2,0,0
TEN,6,0.9319960082727102,2018,3,3,0,0
WAS,6,0.7375853658536585,2018,3,2,0,0
ARI,7,0.9835804416403785,2018,2,1,3,0
ATL,7,1.0247323943661972,2018,1,2,2,0
BAL,7,0.9948034024335286,2018,4,4,0,0
CHI,7,1.0144552845528456,2018,4,3,0,0
IND,7,0.8484776119402985,2018,2,1,0,0
JAX,7,0.9807777351926649,2018,3,3,0,0
KC,7,0.9903161641541038,2018,4,5,1,0
LAC,7,0.9802441860465116,2018,3,4,0,1
MIA,7,0.9990662217187644,2018,2,4,0,0
NYJ,7,0.9452363636363637,2018,-1,3,0,0
PHI,7,1.001436864187597,2018,3,3,0,0
SF,7,0.9722189781021898,2018,6,1,0,0
TB,7,0.7755497125025282,2018,0,2,0,0
WAS,7,0.8085487804878049,2018,3,3,0,0
ARI,8,0.9767034700315458,2018,1,1,0,0
BUF,8,0.9790665847391353,2018,5,2,2,0
CAR,8,0.9863224117434918,2018,4,4,0,0
CHI,8,0.9983252032520326,2018,3,3,0,0
CIN,8,0.6889109364267725,2018,3,4,0,0
DET,8,1.0036461538461539,2018,3,3,0,0
HOU,8,0.9931597895319856,2018,4,4,3,0
JAX,8,0.9984883720930232,2018,3,3,0,1
KC,8,1.0089902638190955,2018,3,6,0,0
LAR,8,0.9662915620579352,2018,0,7,0,0
LV,8,0.9699413097383021,2018,2,1,0,0
MIN,8,1.0021903833170804,2018,5,0,1,0
NYG,8,0.9398424242424243,2018,4,1,0,0
PIT,8,0.9324561403508772,2018,0,-1,0,0
BAL,9,0.9998450878774222,2018,-1,4,0,0
BUF,9,0.9600742933750419,2018,4,2,0,0
CAR,9,0.9819145952155155,2018,3,5,0,0
CLE,9,1.0,2018,7,0,0,0
DAL,9,1.130825,2018,3,3,2,0
DEN,9,1.0019047619047619,2018,5,3,0,0
MIA,9,1.0031687230199309,2018,3,4,0,0
MIN,9,1.0025504463281074,2018,3,-1,0,0
NE,9,0.9857696509000583,2018,0,6,1,0
NO,9,0.9983335154627909,2018,8,6,0,0
SEA,9,0.999840579710145,2018,5,4,0,0
SF,9,1.015941605839416,2018,1,1,3,0
WAS,9,0.7608048780487805,2018,3,5,0,0
CHI,10,0.998260162601626,2018,3,5,0,0
CIN,10,0.8012210944058612,2018,7,5,0,0
CLE,10,0.9215939256425086,2018,4,-1,0,0
GB,10,0.958681745066981,2018,5,-1,0,0
IND,10,0.8578059701492537,2018,3,3,0,0
KC,10,1.0038735343383585,2018,2,8,0,0
LAR,10,0.9272050670982707,2018,4,8,0,0
LV,10,0.9766844461887008,2018,6,1,0,0
NYJ,10,0.9452363636363637,2018,2,3,0,0
PHI,10,1.001436864187597,2018,3,4,1,0
PIT,10,0.919312865497076,2018,6,-1,3,0
SF,10,1.0132700729927007,2018,1,2,2,0
TB,10,0.7608858967320639,2018,5,3,0,0
TEN,10,1.0031818116078273,2018,7,4,0,0
ARI,11,0.9847791798107256,2018,1,2,0,0
ATL,11,1.0485492957746478,2018,4,4,0,0
BAL,11,0.9868888012618297,2018,5,4,0,0
CHI,11,1.0024552845528456,2018,0,6,1,0
DET,11,0.9538307692307693,2018,6,3,0,0
IND,11,0.8567313432835821,2018,5,4,0,0
JAX,11,0.9977151449040361,2018,-1,3,0,0
LAC,11,0.943037037037037,2018,3,7,0,0
LAR,11,0.981329730969707,2018,9,9,2,0
NO,11,0.9977324882526499,2018,4,8,0,0
NYG,11,0.9195515151515151,2018,3,2,0,0
SEA,11,1.0001014492753624,2018,0,4,3,0
WAS,11,0.7511341463414634,2018,6,6,0,0
BAL,12,0.9862973186119873,2018,2,5,0,0
BUF,12,0.8071584180538487,2018,3,3,0,0
CAR,12,0.9884461778887894,2018,5,6,0,0
CIN,12,0.8566282530718156,2018,-1,5,0,0
DAL,12,1.15095,2018,6,5,0,0
DEN,12,1.0053990147783252,2018,0,4,0,0
DET,12,1.0105230769230769,2018,7,4,0,0
HOU,12,0.9945444475214622,2018,5,7,2,0
IND,12,0.851776119402985,2018,5,5,0,0
LAC,12,0.9386296296296296,2018,2,7,0,0
MIN,12,1.0032555697247019,2018,0,-1,1,0
NO,12,0.9973909955196153,2018,4,9,3,0
NYJ,12,0.9452363636363637,2018,7,3,0,0
PHI,12,1.001436864187597,2018,3,4,0,0
TB,12,0.7286543962553094,2018,2,3,0,0
ATL,13,1.017774647887324,2018,6,4,0,0
CIN,13,0.6775852858124094,2018,5,5,0,0
DAL,13,1.16255,2018,10,6,3,0
DET,13,0.9380615384615385,2018,10,4,0,0
GB,13,0.9483429722130131,2018,2,0,0,0
HOU,13,0.9933674882304071,2018,0,8,0,0
JAX,13,0.9880892714997495,2018,6,3,0,0
LV,13,0.9678541484560358,2018,9,2,0,0
MIA,13,0.997382359244405,2018,4,5,0,0
NE,13,0.9857696509000583,2018,0,8,0,0
NYG,13,0.9268484848484848,2018,8,3,0,0
PHI,13,1.001436864187597,2018,6,5,2,0
PIT,13,0.8928216374269006,2018,8,0,1,0
SEA,13,1.0001304347826088,2018,2,6,0,0
TB,13,0.7594556329278511,2018,6,4,0,0
TEN,13,0.8808411552868692,2018,3,5,0,0
ARI,14,0.9781388012618296,2018,4,3,0,0
BUF,14,0.8255921126131158,2018,3,4,0,0
CHI,14,1.003170731707317,2018,11,8,1,0
CLE,14,0.8807818362474233,2018,6,-1,0,0
DAL,14,1.1640875,2018,6,7,0,0
GB,14,0.9495094608366793,2018,4,-1,0,0
HOU,14,0.994378288562725,2018,6,9,0,0
KC,14,0.9727805695142379,2018,7,10,0,0
LAC,14,0.9391851851851852,2018,5,9,0,0
LV,14,0.9625916477870738,2018,0,2,0,0
MIA,14,1.0116492667544317,2018,9,6,0,0
SEA,14,1.0001014492753624,2018,0,7,2,0
SF,14,1.0138540145985402,2018,6,2,0,0
TB,14,0.7728481030945707,2018,10,5,0,0
TEN,14,0.8727419984669453,2018,4,6,3,0
WAS,14,0.7004512195121951,2018,4,6,0,0
ATL,15,1.0152676056338028,2018,3,4,0,0
BAL,15,0.98624098693105,2018,5,7,0,0
BUF,15,0.82546642833203,2018,5,4,0,0
CAR,15,0.9909305835681943,2018,11,6,2,0
CHI,15,1.0141788617886178,2018,0,9,0,0
CIN,15,0.6802716935053041,2018,3,5,0,0
DEN,15,1.0061871921182266,2018,-1,6,4,0
IND,15,0.9948358208955224,2018,8,7,0,0
JAX,15,0.9961525988384091,2018,6,4,0,0
KC,15,0.9826606993299832,2018,10,11,3,0
LAR,15,0.9457478940191418,2018,6,11,1,0
MIN,15,1.0027904883354588,2018,7,-1,0,0
NYG,15,0.9034909090909091,2018,7,5,0,0
NYJ,15,0.9452363636363637,2018,9,4,4,0
PIT,15,0.9543859649122807,2018,9,-1,0,0
SF,15,1.004905109489051,2018,8,3,0,0
ARI,16,0.9741167192429022,2018,11,3,0,0
CAR,16,0.9847062123499005,2018,5,6,0,0
CLE,16,1.0,2018,6,-1,0,0
DAL,16,1.1606375,2018,5,8,0,0
DET,16,0.9483230769230769,2018,-1,5,0,0
IND,16,0.9214626865671641,2018,5,8,0,0
LAC,16,0.9470740740740741,2018,8,11,0,0
LV,16,0.9606293594020372,2018,6,3,0,0
MIA,16,1.0072253007990692,2018,4,7,0,0
NE,16,0.9857696509000583,2018,5,9,0,0
NO,16,0.9983335154627909,2018,0,12,0,0
NYJ,16,0.9452363636363637,2018,-1,4,0,0
PHI,16,1.001436864187597,2018,10,7,0,0
SEA,16,1.0009710144927537,2018,11,8,1,0
SF,16,1.0336642335766424,2018,10,4,0,0
TEN,16,0.8785560360412479,2018,7,8,0,0
BAL,17,0.9988311176205498,2018,0,9,0,0
BUF,17,0.9415149145346888,2018,7,5,0,0
DEN,17,0.9976617405582923,2018,11,6,0,0
GB,17,0.9496568067680898,2018,5,0,0,0
HOU,17,0.9948490722791471,2018,5,10,0,0
KC,17,1.014839824120603,2018,4,11,0,0
LAR,17,0.919635005798616,2018,4,12,0,0
MIN,17,1.0033455854774584,2018,11,0,0,0
NE,17,0.9857696509000583,2018,4,10,0,0
NO,17,0.9975412523221506,2018,6,13,0,0
NYG,17,0.9424242424242424,2018,9,5,0,0
PIT,17,0.9338304093567251,2018,6,-1,0,0
SEA,17,0.9998550724637681,2018,3,9,0,0
TB,17,0.7640209194140253,2018,6,5,0,0
TEN,17,0.9976136412941295,2018,9,9,1,0
WAS,17,0.7705853658536586,2018,8,7,0,0
ARI,1,0.9572082018927445,2019,0,0,0,0
CAR,1,0.9617722093846421,2019,0,0,0,0
CHI,1,1.0152032520325203,2019,0,0,3,0
CLE,1,1.0,2019,0,0,0,0
DAL,1,1.1294125,2019,0,0,0,0
JAX,1,0.8867743742445238,2019,0,0,0,0
LAC,1,0.9393703703703704,2019,0,0,0,0
LV,1,0.9340314322921313,2019,0,0,0,0
MIA,1,0.9951933380277378,2019,0,0,0,0
MIN,1,1.0008851549021078,2019,0,0,0,0
NE,1,0.9857696509000583,2019,0,0,1,0
NO,1,0.9976915091246858,2019,0,0,2,0
NYJ,1,0.9517939393939394,2019,0,0,0,0
PHI,1,1.001436864187597,2019,0,0,0,0
SEA,1,0.9957971014492754,2019,0,0,0,0
TB,1,0.8086913808546909,2019,0,0,0,0
ATL,2,1.0203239436619718,2019,1,0,1,0
BAL,2,0.9875788643533123,2019,0,1,0,0
CAR,2,0.9496974635019434,2019,0,0,3,0
CIN,2,0.7733496145920782,2019,1,0,0,0
DEN,2,1.009983579638752,2019,0,0,0,0
DET,2,0.9255076923076923,2019,1,-1,0,0
GB,2,0.9628565464569443,2019,1,1,0,0
HOU,2,0.9921212960398782,2019,0,0,0,0
LAR,2,0.9107013139281481,2019,1,1,0,0
LV,2,0.9409707975810336,2019,1,1,0,0
MIA,2,1.002862566206411,2019,1,0,0,0
NYG,2,0.9038666666666667,2019,1,0,0,0
NYJ,2,0.9517939393939394,2019,0,0,2,0
PIT,2,0.9512134502923977,2019,1,0,0,0
TEN,2,0.9089712624560693,2019,0,1,0,0
WAS,2,0.9161951219512195,2019,1,0,0,0
ARI,3,0.9480126182965299,2019,0,0,0,0
BUF,3,0.969835772539381,2019,0,2,0,0
CLE,3,1.0,2019,2,1,1,0
DAL,3,1.1265875,2019,0,2,0,0
GB,3,0.9587063027222161,2019,0,2,0,0
IND,3,0.8999253731343284,2019,1,1,0,0
JAX,3,0.8640142692885993,2019,1,0,0,0
KC,3,0.9604009631490787,2019,2,2,0,0
LAC,3,0.9388518518518518,2019,1,1,0,0
MIN,3,1.0012452179131348,2019,1,1,0,0
NE,3,0.9857696509000583,2019,0,2,0,0
PHI,3,1.002873728375194,2019,-1,1,0,0
SEA,3,1.000072463768116,2019,1,2,0,0
SF,3,1.0137080291970804,2019,0,2,0,0
TB,3,0.795602299979774,2019,0,1,0,0
WAS,3,0.8210609756097561,2019,1,0,2,0
ARI,4,0.9542586750788643,2019,2,0,0,0
ATL,4,1.015605633802817,2019,1,1,0,0
BAL,4,0.9954652996845426,2019,1,2,0,0
BUF,4,0.981971288124232,2019,3,3,0,0
CHI,4,1.010260162601626,2019,2,2,0,0
DEN,4,1.0012348111658456,2019,1,0,0,0
DET,4,1.0028923076923077,2019,3,0,0,0
GB,4,0.9517196498078363,2019,1,3,3,0
HOU,4,0.9927859318748269,2019,1,2,0,0
IND,4,0.9292388059701493,2019,1,2,0,0
LAR,4,0.868097416748442,2019,1,3,0,0
MIA,4,0.983957382971558,2019,1,0,0,0
NO,4,0.9983335154627909,2019,3,2,1,0
NYG,4,0.8987757575757576,2019,0,1,0,0
PIT,4,0.8473538011695907,2019,0,0,2,0
CAR,5,0.971883473359424,2019,2,2,0,0
CIN,5,0.7023124475310998,2019,-1,0,0,0
DAL,5,1.1628,2019,3,3,0,0
HOU,5,0.9940044309055663,2019,1,2,0,0
KC,5,0.9599036850921273,2019,2,4,1,0
LAC,5,0.9391481481481482,2019,0,2,0,0
LV,5,0.9620206841686555,2019,3,2,0,1
NO,5,0.997554912031472,2019,2,3,0,0
NYG,5,0.9095878787878788,2019,2,2,0,0
PHI,5,1.002873728375194,2019,0,2,0,0
PIT,5,0.9362134502923977,2019,2,1,0,0
SEA,5,0.9998260869565218,2019,3,3,3,0
SF,5,1.0304379562043795,2019,2,3,2,0
TEN,5,0.9677046121805534,2019,3,2,0,0
WAS,5,0.932719512195122,2019,4,0,0,0
ARI,6,0.9485804416403786,2019,1,-1,0,0
BAL,6,0.9865226453357369,2019,0,3,0,0
CLE,6,1.0,2019,4,2,0,0
DEN,6,0.9959277504105091,2019,2,1,0,0
GB,6,0.9448189486867794,2019,0,4,2,0
JAX,6,0.9484507208349303,2019,4,2,0,0
KC,6,0.9595241834170855,2019,3,4,0,0
LAC,6,0.9416666666666667,2019,1,2,1,0
LAR,6,0.9646730472682784,2019,4,3,0,0
MIA,6,0.9155313351498637,2019,0,0,0,0
MIN,6,1.0027304778336208,2019,3,3,0,0
NE,6,0.9857696509000583,2019,2,5,3,0
NYJ,6,0.9517939393939394,2019,3,0,0,0
TB,6,0.9560381861575179,2019,3,2,1,1
ATL,7,1.012056338028169,2019,3,1,0,0
BUF,7,0.9543626410456932,2019,0,4,0,0
CHI,7,1.0131056910569105,2019,5,3,0,0
CIN,7,0.6530412882545982,2019,2,0,0,0
DAL,7,1.1401625,2019,3,3,1,0
DEN,7,1.008183908045977,2019,4,2,3,0
DET,7,0.9279076923076923,2019,4,0,0,0
GB,7,0.9597131665868542,2019,3,5,0,0
IND,7,0.895179104477612,2019,4,3,0,0
NYG,7,0.8918424242424242,2019,-1,2,0,0
NYJ,7,0.9517939393939394,2019,6,1,2,0
SEA,7,1.0001739130434784,2019,4,5,0,0
TEN,7,0.9029258204011975,2019,2,2,0,0
WAS,7,0.7495,2019,5,1,0,0
ATL,8,1.0068028169014085,2019,5,1,0,0
BUF,8,0.9696542285778126,2019,3,5,0,0
CHI,8,1.0021463414634146,2019,2,3,0,0
DET,8,0.9001384615384616,2019,2,-1,0,0
HOU,8,0.9954721683744115,2019,3,4,0,0
IND,8,0.9201940298507463,2019,2,4,0,0
JAX,8,0.8525162888056841,2019,1,3,0,0
KC,8,0.9625994556113903,2019,6,5,1,0
LAR,8,0.9734883720930233,2019,0,4,0,1
MIN,8,1.0018153176805942,2019,1,5,3,0
NE,8,0.9857696509000583,2019,2,7,0,0
NO,8,0.9980330018577205,2019,0,6,0,0
